UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD20,NEG_M20,RAPE20,FONDL20,INCES20,STATR20,ROBBE20,AGG_A20,BURGLA20,VEHIC20,ARSON20,MURD21,NEG_M21,RAPE21,FONDL21,INCES21,STATR21,ROBBE21,AGG_A21,BURGLA21,VEHIC21,ARSON21,MURD22,NEG_M22,RAPE22,FONDL22,INCES22,STATR22,ROBBE22,AGG_A22,BURGLA22,VEHIC22,ARSON22,FILTER20,FILTER21,FILTER22,Full_Address,Latitude,Longitude
248934021,ECPI University,1019800,ECPI University-San Antonio,4715 Fredericksburg Road,San Antonio,TX,78229,3,"Private for-profit, 4-year or above",4656.0,7084.0,11740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4715 Fredericksburg Road, San Antonio, TX 78229",29.49473112717889,-98.55510300118578
250027001,Laurel Business Institute,2546200,Main Campus,11 East Penn Street,Uniontown,PA,15401,6,"Private for-profit, 2-year",95.0,210.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"11 East Penn Street, Uniontown, PA 15401",39.902652,-79.72492693789206
250285001,Aviation Institute of Maintenance-Philadelphia,3110700,Aviation Institute of Maintenance,3001 Grant Avenue,Philadelphia,PA,19114,6,"Private for-profit, 2-year",258.0,30.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3001 Grant Avenue, Philadelphia, PA 19114",40.072073,-75.012933
250744001,Dorsey College-Roseville,469204,Dorsey College - Roseville,31542 GRATIOT Avenue,ROSEVILLE,MI,48066,9,"Private for-profit, less-than 2-year",44.0,333.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"31542 GRATIOT Avenue, ROSEVILLE, MI 48066",42.4866754,-82.9433181
250993001,Red River Technology Center,531200,Red River Technology Center,3300 W Bois D'Arc,Duncan,OK,73533,7,"Public, less-than 2-year",314.0,235.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3300 W Bois D'Arc, Duncan, OK 73533",34.492469,-97.987677
251260001,Southern Union State Community College,104000,Wadley Campus,750 ROBERTS ST,WADLEY,AL,36276,4,"Public, 2-year",1937.0,2449.0,4386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"750 ROBERTS ST, WADLEY, AL 36276",33.12662012606911,-85.57130898650988
251260002,Southern Union State Community College,104000,Opelika Campus,301 Lake Condy Road,Opelika,AL,36801,4,"Public, 2-year",1937.0,2449.0,4386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"301 Lake Condy Road, Opelika, AL 36801",32.670501,-85.360126
251260003,Southern Union State Community College,104000,Valley Campus,321 Fob James Drive,Valley,AL,36854,4,"Public, 2-year",1937.0,2449.0,4386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"321 Fob James Drive, Valley, AL 36854",32.817538157662064,-85.19312741551586
260664001,Diesel Driving Academy-Shreveport,2260200,Diesel Driving Academy-Shreveport,3523 Greenwood Road,Shreveport,LA,71109,9,"Private for-profit, less-than 2-year",222.0,88.0,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3523 Greenwood Road, Shreveport, LA 71109",32.47670637755102,-93.794411877551
260691001,Pima Medical Institute-Mesa,2217101,Mesa Campus,957 S DOBSON,Mesa,AZ,85202,6,"Private for-profit, 2-year",207.0,561.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"957 S DOBSON, Mesa, AZ 85202",33.397159200000004,-111.87350947455742
260929001,Paul Mitchell the School-Boise,2607100,Paul Mitchell the School Boise,1270 S VINNELL WAY,BOISE,ID,83709,9,"Private for-profit, less-than 2-year",17.0,169.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1270 S VINNELL WAY, BOISE, ID 83709",43.59387652415083,-116.28597852049076
260965001,Educators of Beauty College of Cosmetology-Rockford,825901,Rockford,6943 East State Street,ROCKFORD,IL,61108,9,"Private for-profit, less-than 2-year",0.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6943 East State Street, ROCKFORD, IL 61108",42.26890909222396,-88.98227438665342
260992001,Northwestern College,1236200,Oak Lawn Campus,9400 South Cicero Avenue,Oak Lawn,IL,60453,3,"Private for-profit, 4-year or above",38.0,476.0,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"9400 South Cicero Avenue, Oak Lawn, IL 60453",41.721769,-87.74096
261436006,Douglas J Aveda Institute,2588200,Douglas J Aveda Institute Knoxville,516 South Gay Street,Knoxville,TN,37902,6,"Private for-profit, 2-year",57.0,777.0,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"516 South Gay Street, Knoxville, TN 37902",35.965253,-83.91819266666667
261676001,Ross Medical Education Center-Brighton,2339700,Ross Medical Education Center,8110 Murphy Drive,BRIGHTON,MI,48116,9,"Private for-profit, less-than 2-year",1.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"8110 Murphy Drive, BRIGHTON, MI 48116",42.5447989,-83.7958961
261773001,Pike-Lincoln Technical Center,1173500,Main Campus,342 VO-TECH RD,EOLIA,MO,63344,7,"Public, less-than 2-year",7.0,27.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"342 VO-TECH RD, EOLIA, MO 63344",39.24469819099974,-91.01895104012188
262031002,St Charles Community College,2530600,St. Charles Community College - Dardenne Creek Campus,#1 Academy Place,Dardenne Prairie,MO,63368,4,"Public, 2-year",2386.0,3414.0,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"#1 Academy Place, Dardenne Prairie, MO 63368",38.7317385,-90.7354836
262031003,St Charles Community College,2530600,Technical Campus Wentzville ,209 W. Pearce Blvd.,Wentzville,MO,63385,4,"Public, 2-year",2386.0,3414.0,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,"209 W. Pearce Blvd., Wentzville, MO 63385",38.8117397,-90.8557795
262086001,University of Massachusetts Global,4161800,Main Campus & Administration - Irvine,16355 Laguna Canyon Road,Irvine,CA,92618,2,"Private nonprofit, 4-year or above",2560.0,6129.0,8689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"16355 Laguna Canyon Road, Irvine, CA 92618",33.65741234031008,-117.76832978548232
262086017,University of Massachusetts Global,4161800,University of Massachusetts Global - San Diego Campus,7460 Mission Valley Rd,San Diego,CA,92108,2,"Private nonprofit, 4-year or above",2560.0,6129.0,8689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"7460 Mission Valley Rd, San Diego, CA 92108",32.779437,-117.161573
262129001,New College of Florida,3957400,New College of Florida,5800 Bay Shore Road,SARASOTA,FL,34243,1,"Public, 4-year or above",227.0,462.0,689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"5800 Bay Shore Road, SARASOTA, FL 34243",27.384934,-82.558682625
262341002,Conservatory of Recording Arts and Sciences,3034400,Conservatory of Recording Arts and Sciences-Gilbert,1205 N. Fiesta Blvd,Gilbert,AZ,85233,9,"Private for-profit, less-than 2-year",535.0,80.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1205 N. Fiesta Blvd, Gilbert, AZ 85233",33.371631050000005,-111.83413770200556
262369001,Adrian's Beauty College of Turlock,2520400,Adrians Beauty College of Turlock,1340 W Main St,Turlock,CA,95380,9,"Private for-profit, less-than 2-year",0.0,97.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1340 W Main St, Turlock, CA 95380",37.49265241414141,-120.86409707070706
362700001,Aveda Institute-Fort Myers,2326900,Aveda Institute - Fort Myers,2040 COLONIAL BLVD,Fort Myers,FL,33907,8,"Private nonprofit, less-than 2-year",37.0,391.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2040 COLONIAL BLVD, Fort Myers, FL 33907",26.596882732077702,-81.86728724898924
362782001,Elizabeth Grady School of Esthetics and Massage Therapy,2523900,Main Campus,222 BOSTON AVENUE,MEDFORD,MA,02155,9,"Private for-profit, less-than 2-year",6.0,236.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"222 BOSTON AVENUE, MEDFORD, MA 02155",42.41505425,-71.1256675
363147001,Raphael's School of Beauty Culture Inc-Alliance,2563000,Main Campus,2445 W. STATE ST.,ALLIANCE,OH,44601,6,"Private for-profit, 2-year",2.0,419.0,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2445 W. STATE ST., ALLIANCE, OH 44601",40.9018892,-81.1347621
363147002,Raphael's School of Beauty Culture Inc-Alliance,2563000,Raphael's School of Beauty Culture Inc-North Olmsted,27326 Lorain Rd.,North Olmsted,OH,44070,6,"Private for-profit, 2-year",2.0,419.0,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"27326 Lorain Rd., North Olmsted, OH 44070",41.415029194029856,-81.92494408955224
363147003,Raphael's School of Beauty Culture Inc-Alliance,2563000,Raphael's School of Beauty Culture-Willoughby ,34999 Euclid Ave,Willoughby,OH,44094,6,"Private for-profit, 2-year",2.0,419.0,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"34999 Euclid Ave, Willoughby, OH 44094",41.6291609,-81.4203645
363165002,Metro Technology Centers,533900,Aviation Career Campus,1900 Springlake Dr,Oklahoma City,OK,73013,4,"Public, 2-year",1038.0,881.0,1919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1900 Springlake Dr, Oklahoma City, OK 73013",35.5140427,-97.4810648
363165003,Metro Technology Centers,533900,South Bryant Campus,1900 Springlake Dr,Oklahoma City,OK,73013,4,"Public, 2-year",1038.0,881.0,1919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1900 Springlake Dr, Oklahoma City, OK 73013",35.5140427,-97.4810648
363633001,Luna Community College,996200,Main Campus,366 Luna Dr.,LAS VEGAS,NM,87701,4,"Public, 2-year",347.0,427.0,774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"366 Luna Dr., LAS VEGAS, NM 87701",35.61564355,-105.25245063387636
363679001,Grabber School of Hair Design,2568500,Main Campus,14 Carrswold Dr,Saint Louis,MO,63105,9,"Private for-profit, less-than 2-year",3.0,206.0,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"14 Carrswold Dr, Saint Louis, MO 63105",38.64555525,-90.33047683121904
363712001,Yeshivah Gedolah Rabbinical College,3256300,Main Campus,1140 ALTON RD,MIAMI BEACH,FL,33139,2,"Private nonprofit, 4-year or above",44.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1140 ALTON RD, MIAMI BEACH, FL 33139",25.78245095,-80.14131049381027
363882001,Raphael's School of Beauty Culture Inc-Brunswick,2287903,Main Campus,3307 Center Rd.,Brunswick,OH,44212,6,"Private for-profit, 2-year",1.0,87.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3307 Center Rd., Brunswick, OH 44212",41.2402075,-81.8061035
363934001,University of Advancing Technology,2559000,Main Campus,2625 W BASELINE RD,TEMPE,AZ,85283,3,"Private for-profit, 4-year or above",682.0,178.0,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2625 W BASELINE RD, TEMPE, AZ 85283",33.378114290697674,-111.9763250620155
364016001,Paradise Valley Community College,2623600,Main Campus,18401 N 32ND ST,PHOENIX,AZ,85032,4,"Public, 2-year",2545.0,3131.0,5676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"18401 N 32ND ST, PHOENIX, AZ 85032",33.652006650000004,-112.01169069673702
364016002,Paradise Valley Community College,2623600,Black Mountain Campus,34250 N. 60th Street,Scottsdale,AZ,85266,4,"Public, 2-year",2545.0,3131.0,5676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"34250 N. 60th Street, Scottsdale, AZ 85266",33.79658825,-111.95272444603556
364548002,Great Plains Technology Center,1071700,Tillman/Kiowa Campus,2001 E. Gladstone,Frederick,OK,73542,4,"Public, 2-year",103.0,98.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2001 E. Gladstone, Frederick, OK 73542",34.392078077777775,-98.9943159
364627001,Pioneer Technology Center,1120600,Main Campus,2101 N ASH,PONCA CITY,OK,74601,7,"Public, less-than 2-year",223.0,204.0,427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2101 N ASH, PONCA CITY, OK 74601",36.72733308101606,-97.09482467502616
364636001,Portage Lakes Career Center,888600,Portage Lakes Career Center,4401 Shriver RD,Uniontown,OH,44685,7,"Public, less-than 2-year",37.0,125.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4401 Shriver RD, Uniontown, OH 44685",40.9431996,-81.4719382463031
364760001,Bell Mar Beauty College,2536700,Main Campus,5717 W CERMAK,CICERO,IL,60804,9,"Private for-profit, less-than 2-year",6.0,42.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"5717 W CERMAK, CICERO, IL 60804",41.85108717134797,-87.76722690127282
365198001,Southern Oklahoma Technology Center,1034200,Southern Oklahoma Technology Center,2610 SAM NOBLE PKY,ARDMORE,OK,73401,7,"Public, less-than 2-year",274.0,289.0,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2610 SAM NOBLE PKY, ARDMORE, OK 73401",34.187231628533006,-97.08321009888655
365240001,Greene County Career Center,2497800,Greene County Career Center,532 Innovation Drive,Xenia,OH,45385,7,"Public, less-than 2-year",12.0,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"532 Innovation Drive, Xenia, OH 45385",39.6599168,-83.9274198
365763001,Morris County Vocational School District,1152300,Morris County Vocational School District,400 E Main St,Denville,NJ,07834,7,"Public, less-than 2-year",6.0,25.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"400 E Main St, Denville, NJ 07834",40.87952,-74.479724
366003001,South Florida Bible College and Theological Seminary,3264300,Main campus,2200 SW 10th Street,Deerfield Beach,FL,33442,2,"Private nonprofit, 4-year or above",140.0,177.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2200 SW 10th Street, Deerfield Beach, FL 33442",26.3030362,-80.13448915579218
366155001,Cloyd's Barber School 2 Inc,2338000,Main Campus,1311 Winnsboro Road,MONROE,LA,71201,9,"Private for-profit, less-than 2-year",12.0,18.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1311 Winnsboro Road, MONROE, LA 71201",32.4844250485706,-92.0898033275051
366191001,Universal Technical Institute of Illinois Inc,822101,"UNIVERSAL TECHNICAL INSTITUTE OF ILLINOIS, INC.",2611 CORPORATE WEST DRIVE,LISLE,IL,60532,6,"Private for-profit, 2-year",1176.0,40.0,1216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2611 CORPORATE WEST DRIVE, LISLE, IL 60532",41.80776382330584,-88.1025117817805
366340001,Stone Child College,2610900,Main Campus,8294 Upper Box Elder Road,Box Elder,MT,59521,1,"Public, 4-year or above",91.0,190.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"8294 Upper Box Elder Road, Box Elder, MT 59521",48.2889693,-109.87090059080538
366395001,Suffolk County Community College,287800,Ammerman Campus,533 COLLEGE RD,SELDEN,NY,11784,4,"Public, 2-year",8983.0,11031.0,20014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"533 COLLEGE RD, SELDEN, NY 11784",40.8491181,-73.0542384328918
366395002,Suffolk County Community College,287800,Eastern Campus,121 Speonk-Riverhead Road,Riverhead,NY,11901,4,"Public, 2-year",8983.0,11031.0,20014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"121 Speonk-Riverhead Road, Riverhead, NY 11901",40.8796366,-72.6970811
366395003,Suffolk County Community College,287800,MICHAEL J. GRANT CAMPUS,1001 Crooked Hill Road,Brentwood,NY,11717,4,"Public, 2-year",8983.0,11031.0,20014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1001 Crooked Hill Road, Brentwood, NY 11717",40.798817,-73.2761089
366395005,Suffolk County Community College,287800,Sayville Downtown Center,30 Greene Ave,Sayville,NY,11782,4,"Public, 2-year",8983.0,11031.0,20014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"30 Greene Ave, Sayville, NY 11782",40.7389288,-73.0868499
366401001,Las Positas College,3035700,Main Campus,3000 Campus Hill Drive,LIVERMORE,CA,94551,4,"Public, 2-year",3173.0,3551.0,6724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3000 Campus Hill Drive, LIVERMORE, CA 94551",37.71274725,-121.79717440536156
366465002,Ogeechee Technical College,3030000,Screven County Workforce Development Center,107 South Community Dr.,Sylvania,GA,30467,4,"Public, 2-year",704.0,1341.0,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"107 South Community Dr., Sylvania, GA 30467",32.750501,-81.643997
366465003,Ogeechee Technical College,3030000,Evans Technical Education Complex,625 Cedar Ave.,Hagan,GA,30429,4,"Public, 2-year",704.0,1341.0,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"625 Cedar Ave., Hagan, GA 30429",32.1541252,-81.9355845
366465004,Ogeechee Technical College,3030000,Screven Commercial Truck Driving Complex ,901 Rocky Ford Road,Sylvania,GA,30467,4,"Public, 2-year",704.0,1341.0,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"901 Rocky Ford Road, Sylvania, GA 30467",32.748645,-81.660032
366535001,Remington College-Mobile Campus,3026516,Remington College (Mobile Campus),4368 Downtowner Loop S,Mobile,AL,36609,5,"Private nonprofit, 2-year",35.0,220.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4368 Downtowner Loop S, Mobile, AL 36609",30.6713403,-88.1422333
366571001,Mercy-St Luke's School of Radiologic Technology,423300,Main Campus,1026 A AVE NE,CEDAR RAPIDS,IA,52402,5,"Private nonprofit, 2-year",3.0,19.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1026 A AVE NE, CEDAR RAPIDS, IA 52402",41.9862334,-91.66033721554928
366711003,California State University-San Marcos,3011300,Temecula Branch Campus,43890 Margarita Road,Temecula,CA,92592,1,"Public, 4-year or above",5955.0,9154.0,15109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"43890 Margarita Road, Temecula, CA 92592",33.487701628767184,-117.10549543431247
367051001,Hairmasters Institute of Cosmetology,3002000,Main Campus,506 S MCCLUN ST,BLOOMINGTON,IL,61701,9,"Private for-profit, less-than 2-year",2.0,77.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"506 S MCCLUN ST, BLOOMINGTON, IL 61701",40.47532582175468,-88.97984628488489
367103001,Interactive College of Technology-Newport,2284306,Interactive College of Technology,76 Carothers Road,Newport,KY,41071,6,"Private for-profit, 2-year",93.0,26.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"76 Carothers Road, Newport, KY 41071",39.0864285,-84.4778402
367112001,Miller-Motte College-McCann-Monroe,2306826,McCann School of Business & Technology - Monroe,2319 LOUISVILLE AVE,MONROE,LA,71201,6,"Private for-profit, 2-year",24.0,141.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2319 LOUISVILLE AVE, MONROE, LA 71201",32.5245546,-92.1004526
367158001,Ross Medical Education Center-Taylor,2180105,Ross Medical Education Center,22311 Eureka Road,Taylor,MI,48180,9,"Private for-profit, less-than 2-year",1.0,52.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"22311 Eureka Road, Taylor, MI 48180",42.197710540540534,-83.25775027027026
367459002,NorthWest Arkansas Community College,3063300,NWACC Washington County ,6101 Watkins Ave,Springdale,AR,72762,4,"Public, 2-year",3090.0,4503.0,7593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6101 Watkins Ave, Springdale, AR 72762",36.1610773,-94.1920613
367459006,NorthWest Arkansas Community College,3063300,Brightwater:  A Center for the Study of Food,801 SE 8th Street,Bentonville,AR,72712,4,"Public, 2-year",3090.0,4503.0,7593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"801 SE 8th Street, Bentonville, AR 72712",36.364069,-94.200584
367884002,Hodges University,3037500,Ft Myers Campus,4501 Colonial Boulevard,Fort Myers,FL,33966,2,"Private nonprofit, 4-year or above",140.0,303.0,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4501 Colonial Boulevard, Fort Myers, FL 33966",26.61136205,-81.8217407969598
367954002,University of St. Augustine for Health Sciences,3171300,California,700 Windy Point Dr,San Marcos,CA,92069,3,"Private for-profit, 4-year or above",1499.0,3653.0,5152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"700 Windy Point Dr, San Marcos, CA 92069",33.152381500000004,-117.16543987726207
367954003,University of St. Augustine for Health Sciences,3171300,Austin Texas Campus,5401 La Crosse Avenue,Austin,TX,78739,3,"Private for-profit, 4-year or above",1499.0,3653.0,5152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"5401 La Crosse Avenue, Austin, TX 78739",30.191344,-97.877168
367981001,Hair Professionals Career College,2587700,Main Campus,10321 S ROBERTS RD,PALOS HILLS,IL,60465,9,"Private for-profit, less-than 2-year",0.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"10321 S ROBERTS RD, PALOS HILLS, IL 60465",41.70292387771327,-87.81716383688878
368230001,Empire Beauty School-Bloomfield,945917,"The Hair Design School, Bloomfield NJ",15 WARD STREET,BLOOMFIELD,NJ,07003,9,"Private for-profit, less-than 2-year",4.0,90.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"15 WARD STREET, BLOOMFIELD, NJ 07003",40.79479485714286,-74.19978542857143
368647001,Mineral County Vocational Technical Center,1014000,Mineral County Vocational Technical Center,981 Harley O Staggers Dr.,Keyser,WV,26726,7,"Public, less-than 2-year",1.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"981 Harley O Staggers Dr., Keyser, WV 26726",39.4229986,-78.9917016
368832001,Thanh Le College School of Cosmetology,2236400,Main Campus,12875 CHAPMAN AVE,GARDEN GROVE,CA,92840,9,"Private for-profit, less-than 2-year",11.0,42.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"12875 CHAPMAN AVE, GARDEN GROVE, CA 92840",33.78894024840839,-117.90985781676024
368911002,Southeastern Technical College,3066500,Swainsboro,346 Kite Rd,Swainsboro,GA,30401,4,"Public, 2-year",495.0,1262.0,1757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"346 Kite Rd, Swainsboro, GA 30401",32.594979147651,-82.34834018791946
368911003,Southeastern Technical College,3066500,Commercial Truck Driving Center - Vidalia,1400 Harris Industrial BLVD,Vidalia,GA,30474,4,"Public, 2-year",495.0,1262.0,1757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1400 Harris Industrial BLVD, Vidalia, GA 30474",32.195947,-82.381937
368911005,Southeastern Technical College,3066500,Health Science Annex West,100-A Brinson Road,Vidalia,GA,30474,4,"Public, 2-year",495.0,1262.0,1757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"100-A Brinson Road, Vidalia, GA 30474",32.2235298,-82.4225597
369446001,Rosel School of Cosmetology,3082900,Main Campus,307 Golf Mill Center,Niles,IL,60714,9,"Private for-profit, less-than 2-year",3.0,39.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"307 Golf Mill Center, Niles, IL 60714",42.0499254,-87.8352843
369516001,Bryan University,3066300,Springfield Campus,4255 Nature Center Way,SPRINGFIELD,MO,65804,3,"Private for-profit, 4-year or above",29.0,106.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4255 Nature Center Way, SPRINGFIELD, MO 65804",37.1299444,-93.2402357
369659001,Oregon College of Oriental Medicine,2603700,OCOM Campus,75 NW Couch Street,Portland,OR,97209,2,"Private nonprofit, 4-year or above",29.0,131.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"75 NW Couch Street, Portland, OR 97209",45.5241369,-122.67107873739783
369668001,Central Pennsylvania Institute of Science and Technology,533500,Central Pennsylvania Institute of Science and Technology,540 N HARRISON RD,PLEASANT GAP,PA,16823,4,"Public, 2-year",46.0,85.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"540 N HARRISON RD, PLEASANT GAP, PA 16823",40.8821724,-77.74160084560864
369783002,PCI Health Training Center,3019800,PCI Health Training Center-Richardson,1300 International Pkwy,Richardson,TX,75081,9,"Private for-profit, less-than 2-year",16.0,266.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1300 International Pkwy, Richardson, TX 75081",32.963922,-96.70899501141214
369950001,Hamrick School,2529500,Main Campus,1156 MEDINA RD,MEDINA,OH,44256,9,"Private for-profit, less-than 2-year",80.0,12.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1156 MEDINA RD, MEDINA, OH 44256",41.10386188135593,-81.68746449152542
371052001,Fortis College,2341000,Main Campus,7033 Airport Blvd.,MOBILE,AL,36608,9,"Private for-profit, less-than 2-year",40.0,192.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"7033 Airport Blvd., MOBILE, AL 36608",30.685020928571426,-88.20497785714286
371690001,Downey Adult School,563800,Main Campus,12340 Woodruff Ave,Downey,CA,90241,4,"Public, 2-year",184.0,629.0,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"12340 Woodruff Ave, Downey, CA 90241",33.91992908549772,-118.11656887368812
371964001,National Career Education,2128301,National Career Education,6249 Sunrise Blvd.,Citrus Heights,CA,95610,9,"Private for-profit, less-than 2-year",248.0,94.0,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6249 Sunrise Blvd., Citrus Heights, CA 95610",38.679165545454545,-121.27167633333332
